111612.00;5000.42424;N;01426.66955;E;573.2;21.340;+022.06;0094707;+20.2;025.8;2;12;1.21;0.68;1.00;172;1384;174;7998;83;24;78;2074;23866;-3276;
111620.00;5000.42179;N;01426.65660;E;599.1;9.725;+021.39;0094592;+19.6;026.7;2;12;1.23;0.69;1.01;-182;4976;-10362;5908;10;-58;167;-7448;14134;-3276;
111621.00;5000.42004;N;01426.65569;E;603.8;14.104;+021.29;0094213;+19.5;027.1;2;12;1.21;0.68;1.00;1847;11910;-8448;3016;14;-89;144;3305;26474;-3276;
111627.00;5000.42036;N;01426.62678;E;630.1;36.830;+021.05;0093980;+19.2;027.8;2;12;1.21;0.68;1.00;-214;3162;-2376;11856;22;-148;108;6166;4327;-3276;
111629.00;5000.41879;N;01426.61531;E;639.2;18.878;+020.90;0093854;+19.1;028.0;2;12;1.27;0.71;1.05;9;3714;-930;8268;0;186;160;-2178;7905;-3276;
111631.00;5000.41492;N;01426.61173;E;645.1;10.929;+020.81;0093927;+18.8;028.2;2;12;1.24;0.72;1.02;3002;3900;-4920;9984;11;-140;68;7816;-1105;-3276;
111633.00;5000.41529;N;01426.60812;E;653.8;8.223;+020.69;0093628;+18.7;028.2;2;12;1.23;0.69;1.02;797;2466;-2354;11108;6;182;173;-1419;-4177;-3276;
111634.00;5000.41659;N;01426.60496;E;657.3;20.049;+020.62;0093673;+18.7;028.5;2;12;1.21;0.68;1.00;4134;7444;-3042;7552;8;-114;136;16758;2811;-3276;
111636.00;5000.41792;N;01426.59266;E;665.6;31.578;+020.30;0093442;+18.7;028.7;2;12;1.21;0.68;1.00;322;4924;-12202;8696;61;80;168;11406;18599;-3276;
111642.00;5000.42058;N;01426.56098;E;700.3;29.493;+020.11;0093511;+18.2;029.2;2;12;1.21;0.68;1.00;-1751;1790;-4674;7280;3;97;189;-2448;16375;-3276;
111643.00;5000.42052;N;01426.55468;E;705.1;26.727;+019.96;0093451;+18.2;029.5;2;12;1.21;0.68;1.00;2369;6500;-7662;10042;8;154;177;63;1083;-3276;
111645.00;5000.41773;N;01426.54578;E;713.3;16.930;+019.71;0093343;+18.2;029.6;2;12;1.23;0.69;1.02;-868;6034;-10882;6088;52;110;169;-5504;13010;-3276;
111647.00;5000.41491;N;01426.54262;E;721.4;5.971;+019.57;0092832;+18.0;029.7;2;12;1.23;0.69;1.02;705;8008;-11716;15642;75;152;152;-5022;-8715;-3276;
111648.00;5000.41563;N;01426.54192;E;726.0;8.985;+019.52;0092931;+17.8;029.8;2;12;1.23;0.69;1.02;3497;7052;-2786;7526;5;203;153;6032;16763;-3276;
111649.00;5000.41693;N;01426.54044;E;731.9;11.138;+019.45;0092939;+17.7;030.1;2;12;1.23;0.69;1.02;-140;9128;-3404;2304;7;-224;23;1853;24863;-3276;
111650.00;5000.41923;N;01426.53877;E;736.6;19.725;+019.47;0093087;+17.7;030.2;2;12;1.21;0.68;1.00;2198;16092;-15364;14134;78;0;164;25876;12204;-3276;
111652.00;5000.42310;N;01426.53677;E;748.8;5.008;+019.38;0092929;+17.7;030.2;2;12;1.25;0.71;1.03;-781;9744;-8278;5950;79;-19;159;10544;3844;-3276;
111653.00;5000.42353;N;01426.53388;E;756.2;14.619;+019.26;0092447;+17.6;030.5;2;12;1.21;0.68;1.00;-3872;3236;854;-2876;112;106;157;-6840;16595;-3276;
111654.00;5000.42327;N;01426.52761;E;761.5;29.507;+019.30;0092809;+17.6;030.6;2;12;1.23;0.71;1.00;360;4070;-4272;-1016;55;112;176;-1640;23255;-3276;
111656.00;5000.42393;N;01426.51251;E;768.9;34.622;+019.20;0092722;+17.5;030.7;2;12;1.21;0.68;1.00;-2020;4222;-9126;11272;78;46;172;-6341;6405;-3276;
111658.00;5000.42599;N;01426.50294;E;780.0;14.972;+018.85;0092350;+17.3;030.7;2;12;1.23;0.69;1.02;467;9220;-5384;9884;95;-80;118;6409;4131;-3276;
111659.00;5000.42594;N;01426.50008;E;787.2;11.106;+018.87;0092174;+17.2;031.0;2;12;1.23;0.69;1.02;-201;5702;-7110;4866;82;-92;136;-3867;7155;-3276;
111701.00;5000.42659;N;01426.50074;E;797.4;7.628;+018.80;0091986;+17.2;031.1;2;12;1.21;0.68;1.00;210;7476;-11272;4904;128;58;151;-2344;16271;-3276;
111702.00;5000.42796;N;01426.50019;E;803.2;11.478;+018.89;0092328;+17.1;031.2;2;12;1.23;0.69;1.02;1544;420;-9408;12892;2;166;173;805;-1906;-3276;
111703.00;5000.42964;N;01426.49580;E;809.1;25.910;+018.73;0092292;+17.1;031.2;2;12;1.24;0.72;1.02;-397;5018;-13088;7552;43;-14;177;8668;8388;-3276;
111705.00;5000.42935;N;01426.48412;E;818.7;28.244;+018.52;0091926;+17.0;031.5;2;12;1.23;0.69;1.02;1880;9448;-7026;10982;9;228;139;7285;5180;-3276;
